"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat"
"156","US1WYCK0016",2011-08-08,335015,"2304",2011-08-08,"2304","ILLINOIS",17,"Heavy Rain",177,"STEPHENSON","DVN","",NA,"",42.33,-89.58,42.33,-89.58,0,3,"USD","MOORCROFT 15.0 ENE",44.3573,-104.676,10.8529656744288,"KFEP","ALBERTUS AIRPORT",42.25,-89.58,"IL",8.90555926346204,0
"157","USC00010957",2011-06-22,309213,"0900",2011-06-24,"0800","ALASKA",2,"Heavy Rain",220,"YUKON FLATS NEARBY UPLANDS","AFG","",NA,"",65.6991,-144.3947,65.7501,-144.1942,0,3,"USD","BOAZ",34.2008,-86.1633,0.316258535580087,"PFYU","FT. YUKON",66.55,-145.2,"AK",101.431400966891,5
"158","USC00011178",2011-04-23,296538,"0334",2011-04-23,"0500","ILLINOIS",17,"Heavy Rain",145,"PERRY","PAH","",NA,"",38.08,-89.38,38.08,-89.38,0,3,"USD","BRUNDIDGE",31.7056,-85.8369,13.3144644475883,"KSAR","SPARTA",38.15,-89.7,"IL",29.0897216452309,0
"159","USC00011694",2011-07-27,330546,"2230",2011-07-28,"1200","IOWA",19,"Heavy Rain",43,"CLAYTON","ARX","",NA,"",42.8,-91.53,42.8,-91.53,0,3,"USD","CLANTON",32.8161,-86.6042,12.0003580523074,"KOLZ","OELWEN",42.68,-91.97,"IA",38.3734533562425,0
"160","USC00018469",2011-09-03,330320,"1420",2011-09-03,"1420","IOWA",19,"Heavy Rain",17,"BREMER","DMX","",NA,"",42.67,-92.33,42.67,-92.33,0,3,"USD","VALLEY HEAD",34.5686,-85.6064,2.42225509095828,"KALO","WATERLOO",42.55,-92.4,"IA",14.5373856900765,0
"161","USC00020159",2011-06-20,317123,"0626",2011-06-20,"0926","KENTUCKY",21,"Heavy Rain",13,"BELL","JKL","",NA,"",36.5889,-83.6867,36.5889,-83.6867,0,3,"USD","ALPINE",33.8492,-109.1469,0.643378317415015,"K1A6","MIDDLESBORO/BELL CO",36.61,-83.74,"KY",5.31104202755977,0
"162","USC00020750",2011-09-24,343640,"0200",2011-09-25,"2200","ILLINOIS",17,"Heavy Rain",199,"WILLIAMSON","PAH","",NA,"",37.75,-89.08,37.75,-89.08,0,3,"USD","BETATAKIN",36.6778,-110.5411,26.3737064886054,"KMWA","MARION",37.75,-89,"IL",7.04153264358919,0
"163","USC00026601",2011-05-24,313685,"1200",2011-05-25,"1200","KANSAS",20,"Heavy Rain",183,"SMITH","GID","",NA,"",39.82,-98.55,39.82,-98.55,0,3,"USD","PINETOP 2E",34.1239,-109.9219,2.27272449366453,"KCNK","CONCORDIA",39.55,-97.65,"KS",82.751796382034,0
"164","USC00027480",2011-07-28,332452,"1200",2011-07-28,"1200","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.4031,-90.7092,42.4031,-90.7092,0,3,"USD","SAN CARLOS RESERVOIR",33.1819,-110.5261,19.6762253707876,"KDBQ","DUBUQUE",42.4,-90.7,"IA",0.831276315920211,0
"165","USC00030458",2011-08-01,318309,"1823",2011-08-01,"1823","MINNESOTA",27,"Heavy Rain",53,"HENNEPIN","MPX","",NA,"",44.999,-93.2837,44.999,-93.2837,0,3,"USD","BATESVILLE LVSTK",35.8306,-91.7944,0,"KMIC","MINNEAPOLIS CRYS.",45.06,-93.35,"MN",8.56261883947208,0
"166","USC00030460",2011-08-01,318306,"1800",2011-08-01,"1800","MINNESOTA",27,"Heavy Rain",85,"MCLEOD","MPX","",NA,"",44.77,-94.15,44.77,-94.15,0,3,"USD","BATESVILLE L&D 1",35.7594,-91.6383,0.30871897761268,"KGYL","GLENCOE",44.76,-94.08,"MN",5.64346679141872,0
"167","USC00030460",2011-09-05,349596,"0600",2011-09-05,"1200","MISSISSIPPI",28,"Heavy Rain",85,"LINCOLN","JAN","",NA,"",31.5777,-90.4436,31.5777,-90.4436,0,3,"USD","BATESVILLE L&D 1",35.7594,-91.6383,3.43542825424778,"KMCB","MCCOMB",31.18,-90.47,"MS",44.3428003292507,0
"168","USC00031492",2011-09-03,330319,"1340",2011-09-03,"1340","IOWA",19,"Heavy Rain",17,"BREMER","DMX","",NA,"",42.7,-92.22,42.7,-92.22,0,3,"USD","CLINTON",35.5836,-92.4511,8.85768317937603,"KOLZ","OELWEN",42.68,-91.97,"IA",20.5766674530365,0
"169","USC00031829",2011-09-29,340008,"0125",2011-09-29,"0145","TEXAS",48,"Heavy Rain",505,"ZAPATA","BRO","",NA,"",26.9075,-99.272,26.9048,-99.2671,0,3,"USD","DAMASCUS 2 NNE",35.4033,-92.3828,2.17208091140771,"KLRD","LAREDO AFB",27.53,-99.47,"TX",72.0150244241577,0
"170","USC00031838",2011-08-12,339651,"2159",2011-08-12,"2159","ILLINOIS",17,"Heavy Rain",177,"STEPHENSON","DVN","",NA,"",42.29,-89.63,42.29,-89.63,0,3,"USD","DARDANELLE",35.2342,-93.1675,2.24050061606122,"KFEP","ALBERTUS AIRPORT",42.25,-89.58,"IL",6.06557246903847,4
"171","USC00032366",2011-08-08,331675,"2209",2011-08-08,"2209","IOWA",19,"Heavy Rain",113,"LINN","DVN","",NA,"",41.97,-91.58,41.97,-91.58,0,3,"USD","EVENING SHADE 1 NNE",36.0803,-91.6147,0.370123563397911,"KCID","CEDAR RAPIDS",41.88,-91.7,"IA",14.1122830620349,0
"172","USC00033438",2011-02-19,274168,"0830",2011-02-19,"1030","CALIFORNIA",6,"Heavy Rain",27,"INYO","VEF","",NA,"",36.169,-116.7696,36.169,-116.7696,0,3,"USD","HOPPER",34.3608,-93.6817,2.13274678975447,"KDRA","MERCURY",36.62,-116.02,"NV",83.8580173857334,0
"173","USC00034060",2011-08-01,338699,"2040",2011-08-01,"2110","ARIZONA",4,"Heavy Rain",7,"GILA","FGZ","",NA,"",34.32,-111.13,34.325,-111.1971,0,3,"USD","LANGLEY",34.3119,-93.8439,1.56233358437567,"KINW","WINSLOW",35.02,-110.73,"AZ",86.0998739595334,0
"174","USC00034572",2011-04-04,296535,"1500",2011-04-04,"1700","KENTUCKY",21,"Heavy Rain",35,"CALLOWAY","PAH","",NA,"",36.6,-88.07,36.6,-88.07,0,3,"USD","MAMMOTH SPRING",36.4947,-91.535,5.18154132660699,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",51.5100794509066,3
"175","USC00034756",2011-10-18,349474,"0800",2011-10-18,"0014","FLORIDA",12,"Heavy Rain",37,"FRANKLIN","TAE","",NA,"",29.6267,-84.943,29.6267,-84.943,0,3,"USD","MENA",34.5978,-94.29,8.32621917457459,"KAAF","APALACHICOLA",29.73,-85.02,"FL",13.7001547462717,5
"176","USC00034938",2011-09-25,345418,"0030",2011-09-25,"0230","INDIANA",18,"Heavy Rain",173,"WARRICK","PAH","",NA,"",37.95,-87.42,37.95,-87.42,0,3,"USD","MORRILTON",35.1581,-92.7672,1.80455848392385,"KEVV","EVANSVILLE",38.05,-87.53,"IN",14.7319144125738,1
"177","USC00035591",2011-09-25,345424,"0000",2011-09-25,"0100","KENTUCKY",21,"Heavy Rain",101,"HENDERSON","PAH","",NA,"",37.83,-87.58,37.83,-87.58,0,3,"USD","PARKS",34.7844,-93.9786,3.13523032792228,"KEHR","HENDERSON CITY",37.82,-87.68,"KY",8.86317234764975,0
"178","USC00042239",2011-10-05,351531,"0600",2011-10-06,"1700","IDAHO",16,"Heavy Rain",49,"IDAHO","MSO","",NA,"",46.15,-115.6,46.15,-115.6,0,3,"USD","CUYAMACA",32.9897,-116.5872,5.9678546031127,"KP69","ELK CITY",45.82,-115.43,"ID",39.0179334539563,2
"179","USC00044176",2011-06-24,319611,"1300",2011-06-25,"1300","NEBRASKA",31,"Heavy Rain",81,"HAMILTON","GID","",NA,"",40.87,-98,40.87,-98,0,3,"USD","HUNTINGTON LAKE",37.2275,-119.2206,18.4269483694375,"KAUH","AURORA",40.9,-97.98,"NE",3.73978722159141,0
"180","USC00047414",2011-07-28,332413,"0949",2011-07-28,"0949","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.52,-90.76,42.52,-90.76,0,3,"USD","RICHMOND",37.9192,-122.3772,10.0846704306874,"KDBQ","DUBUQUE",42.4,-90.7,"IA",14.2381855567321,0
"181","USC00051620",2011-02-28,276153,"1300",2011-02-28,"2235","KENTUCKY",21,"Heavy Rain",131,"LESLIE","JKL","",NA,"",37.18,-83.42,37.18,-83.42,0,3,"USD","CLARKVILLE 1N",40.415,-102.6267,3.93296229845051,"KJKL","JACKSON",37.6,-83.32,"KY",47.5833925313884,0
"182","USC00052342",2011-11-01,350477,"0600",2011-11-30,"0559","ARKANSAS",5,"Heavy Rain",119,"PULASKI","LZK","",NA,"",34.69,-92.45,34.69,-92.45,0,3,"USD","DOVE CREEK",37.7672,-108.9119,1.09134659948512,"KLIT","LITTLE ROCK",34.73,-92.23,"AR",20.6186548154098,0
"183","USC00080211",2011-07-18,338828,"0300",2011-07-18,"0530","COLORADO",8,"Heavy Rain",117,"SUMMIT","BOU","",NA,"",39.895,-106.05,39.895,-106.05,5,3,"USD","APALACHICOLA  AIRPORT",29.7258,-85.0206,0.647527915101854,"K20V","KREMMLING/MCELROY",40.05,-106.37,"CO",32.2949346511192,3
"184","USC00080211",2011-10-10,348029,"1045",2011-10-11,"1045","GEORGIA",13,"Heavy Rain",275,"THOMAS","TAE","",NA,"",30.8355,-83.8019,30.8355,-83.8019,0,3,"USD","APALACHICOLA  AIRPORT",29.7258,-85.0206,0.647527915101854,"KMGR","MOULTRIE",31.08,-83.8,"GA",27.2182198358121,2
"185","USC00080211",2011-10-18,346704,"0750",2011-10-19,"1001","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6639,-157.945,21.4895,-157.8512,0,3,"USD","APALACHICOLA  AIRPORT",29.7258,-85.0206,0.647527915101854,"PHHI","WHEELER AFB",21.48,-158.03,"HI",22.2826812952347,4
"186","USC00083909",2011-12-11,353569,"1303",2011-12-11,"1418","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6909,-157.9834,21.3374,-157.7087,0,3,"USD","HIALEAH",25.8175,-80.2858,1.99081283729764,"PHHI","WHEELER AFB",21.48,-158.03,"HI",23.967700045047,0
"187","USC00085275",2011-07-12,326224,"0600",2011-07-12,"0800","KENTUCKY",21,"Heavy Rain",119,"KNOTT","JKL","",NA,"",37.3709,-82.9285,37.3709,-82.9285,0,3,"USD","MADISON",30.4653,-83.4022,2.54207194096251,"KJKL","JACKSON",37.6,-83.32,"KY",42.9691681634755,1
"188","USC00085275",2011-07-24,317995,"2315",2011-07-24,"0045","KENTUCKY",21,"Heavy Rain",93,"HARDIN","LMK","",NA,"",37.7,-86.02,37.7001,-86.0172,0,3,"USD","MADISON",30.4653,-83.4022,12.4343807285586,"KFTK","FORT KNOX",37.9,-85.97,"KY",22.6941260534908,4
"189","USC00085275",2011-08-03,323705,"2000",2011-08-03,"2040","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.2016,-104.9152,41.2016,-104.9152,0,3,"USD","MADISON",30.4653,-83.4022,4.01153168718828,"KCYS","CHEYENNE",41.15,-104.82,"WY",9.8297032500561,0
"190","USC00086842",2011-10-07,344969,"1200",2011-10-08,"1200","NEBRASKA",31,"Heavy Rain",19,"BUFFALO","GID","",NA,"",40.9993,-98.8893,40.9993,-98.8893,0,3,"USD","PANAMA CITY 5N",30.2492,-85.6606,6.06707847406445,"KEAR","KEARNEY",40.73,-99,"NE",31.3934972111703,0
"191","USC00089566",2011-08-02,341063,"0930",2011-08-02,"1400","WISCONSIN",55,"Heavy Rain",119,"TAYLOR","ARX","",NA,"",45.35,-90.22,45.35,-90.22,0,3,"USD","WEWAHITCHKA",30.1192,-85.2042,23.7184067242577,"KMDZ","MEDFORD",45.1,-90.3,"WI",28.5279618791878,1
"192","USC00090670",2011-10-06,351519,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",81,"RAVALLI","MSO","",NA,"",45.83,-113.97,45.83,-113.97,0,3,"USD","BAXLEY 5NNW",31.8414,-82.3756,15.2018778154515,"KSMN","SALMON",45.12,-113.88,"ID",79.3484394976344,0
"193","USC00090670",2011-12-11,351385,"0100",2011-12-12,"0900","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.46,-84.35,30.46,-84.35,0,3,"USD","BAXLEY 5NNW",31.8414,-82.3756,2.60032053420296,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",9.11015883033571,0
"194","USC00094204",2011-06-04,308612,"0946",2011-06-05,"1242","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4826,-158.0493,21.5707,-157.8832,0,3,"USD","HAZLEHURST",31.8878,-82.5808,14.9027049086304,"PHHI","WHEELER AFB",21.48,-158.03,"HI",2.02006953854321,1
"195","USC00094204",2011-06-23,307533,"1715",2011-06-23,"2015","TEXAS",48,"Heavy Rain",61,"CAMERON","BRO","",NA,"",25.9056,-97.4316,25.8991,-97.5133,0,3,"USD","HAZLEHURST",31.8878,-82.5808,11.4880271585419,"KBRO","BROWNSVILLE",25.9,-97.43,"TX",0.643648722271386,0
"196","USC00095492",2011-09-04,332001,"2030",2011-09-04,"2030","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.4441,-84.2727,30.4441,-84.2727,0,3,"USD","MANOR",31.0833,-82.5653,0.578774640568535,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",11.7546578739299,0
"197","USC00104154",2011-06-09,324540,"0241",2011-06-09,"0241","MISSOURI",29,"Heavy Rain",79,"GRUNDY","EAX","",NA,"",40.08,-93.6,40.08,-93.6,0,3,"USD","HEADQUARTERS 1 SSE",46.6131,-115.7989,1.88107104875533,"KCDJ","CHILLICOTHE",39.82,-93.58,"MO",28.9933472135555,0
"198","USC00111265",2011-05-13,308125,"1915",2011-05-13,"2015","VIRGINIA",51,"Heavy Rain",77,"GRAYSON","RNK","",NA,"",36.72,-80.97,36.72,-80.97,0,3,"USD","CARBONDALE SEWAGE PLT",37.7308,-89.1658,10.9185233187748,"KHLX","HILLSVILLE",36.77,-80.82,"VA",14.4916642687109,2
"199","USC00112353",2011-10-06,351521,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",81,"RAVALLI","MSO","",NA,"",46.25,-114.15,46.25,-114.15,0,3,"USD","DIXON SPRINGS AG CTR",37.4389,-88.6678,10.3053136399568,"KMSO","MISSOULA",46.92,-114.08,"MT",74.7760789547543,0
"200","USC00112483",2011-03-09,295255,"1138",2011-03-09,"1429","ALABAMA",1,"Heavy Rain",73,"JEFFERSON","BMX","",NA,"",33.533,-86.7985,33.533,-86.7985,0,3,"USD","DU QUOIN 4 SE",37.9878,-89.1931,4.82418985069383,"KBHM","BIRMINGHAM",33.57,-86.75,"AL",6.0999896845002,3
"201","USC00112745",2011-09-01,346965,"2200",2011-09-01,"0215","FLORIDA",12,"Heavy Rain",103,"PINELLAS","TBW","",NA,"",27.86,-82.8,27.86,-82.8,0,3,"USD","ELIZABETH",42.3161,-90.2269,0.714078510832105,"KPIE","ST PETERSBURG",27.92,-82.68,"FL",13.5650352157091,0
"202","USC00112745",2011-12-12,352201,"0500",2011-12-12,"2000","FLORIDA",12,"Heavy Rain",79,"MADISON","TAE","",NA,"",30.357,-83.4345,30.357,-83.4345,0,3,"USD","ELIZABETH",42.3161,-90.2269,0.88429300686547,"K40J","PERRY FOLEY ARPT.",30.08,-83.57,"FL",33.4770788428373,0
"203","USC00113312",2011-05-19,306406,"1200",2011-05-20,"1200","NEBRASKA",31,"Heavy Rain",129,"NUCKOLLS","GID","",NA,"",40.2802,-98.1135,40.2802,-98.1135,0,3,"USD","GALENA",42.3994,-90.3861,3.6045840746114,"KHSI","HASTINGS",40.6,-98.43,"NE",44.5689987144918,2
"204","USC00113312",2011-12-11,351391,"0100",2011-12-12,"1030","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.484,-84.3,30.484,-84.3,0,3,"USD","GALENA",42.3994,-90.3861,1.22138917839383,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",13.3856141782804,0
"205","USC00113612",2011-03-04,279330,"2200",2011-03-04,"0130","LOUISIANA",22,"Heavy Rain",105,"TANGIPAHOA","LIX","",NA,"",30.5,-90.3692,30.5,-90.3692,0,3,"USD","GRAYVILLE",38.2758,-87.9989,9.48595648761562,"KHDC","HAMMOND MUNI ARPT",30.52,-90.42,"LA",5.356637339927,4
"206","USC00113612",2011-06-03,308605,"0147",2011-06-03,"0303","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.7785,-155.9441,19.6032,-155.9437,0,3,"USD","GRAYVILLE",38.2758,-87.9989,0.652040111000222,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",15.4575772247342,0
"207","USC00114400",2011-05-02,296672,"0135",2011-05-02,"0410","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9064,-156.9946,20.7678,-156.8463,0,3,"USD","IUKA 12 SW",38.4931,-88.9703,7.8448685597583,"PHNY","LANAI/LANI CITY",20.8,-156.95,"HI",12.7206846724788,5
"208","USC00114879",2011-07-15,311058,"2130",2011-07-15,"2353","IOWA",19,"Heavy Rain",195,"WORTH","DMX","",NA,"",43.33,-93.06,43.33,-93.06,0,3,"USD","LANARK",42.0919,-89.8422,10.6201262918047,"KMCW","MASON CITY",43.15,-93.33,"IA",29.6803250882626,0
"209","USC00115888",2011-03-24,289759,"1600",2011-03-24,"2300","CALIFORNIA",6,"Heavy Rain",87,"SANTA CRUZ","MTR","",NA,"",36.9675,-121.9798,37.0546,-122.0753,250,3,"USD","MT CARMEL",38.4106,-87.7578,1.49073864468153,"KWVI","WATSONVILLE",36.93,-121.78,"CA",18.25853485052,0
"210","USC00115888",2011-05-02,296673,"0139",2011-05-02,"0416","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1106,-156.8683,21.1642,-157.1045,0,3,"USD","MT CARMEL",38.4106,-87.7578,1.49073864468153,"PHMK","MOLOKAI",21.15,-157.1,"HI",24.4550246892686,6
"211","USC00115901",2011-07-15,311060,"0105",2011-07-15,"0105","IOWA",19,"Heavy Rain",195,"WORTH","DMX","",NA,"",43.44,-93.22,43.44,-93.22,0,3,"USD","MT CARROLL",42.0981,-89.9842,1.36783353759553,"KAEL","ALBERT LEA",43.68,-93.37,"MN",29.3290801247296,0
"212","USC00115901",2011-07-28,332712,"1017",2011-07-28,"1017","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.31,-90.22,42.31,-90.22,0,3,"USD","MT CARROLL",42.0981,-89.9842,10.6758972855301,"KSFY","SAVANNA TRI-TOWNSHI",42.05,-90.11,"IL",30.3321692139303,6
"213","USC00116779",2011-06-26,315115,"0710",2011-06-26,"1030","ILLINOIS",17,"Heavy Rain",199,"WILLIAMSON","PAH","",NA,"",37.648,-89.0991,37.8,-89.03,0,3,"USD","PINCKNEYVILLE 2 N",38.0981,-89.3819,2.01948545815507,"KMWA","MARION",37.75,-89,"IL",14.3219039955487,5
"214","USC00118293",2011-05-20,306383,"1022",2011-05-20,"1022","KANSAS",20,"Heavy Rain",183,"SMITH","GID","",NA,"",39.82,-98.55,39.82,-98.55,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,1.37068710660411,"KCNK","CONCORDIA",39.55,-97.65,"KS",82.751796382034,0
"215","USC00118293",2011-07-28,332717,"1130",2011-07-28,"1130","ILLINOIS",17,"Heavy Rain",85,"JO DAVIESS","DVN","",NA,"",42.32,-90.22,42.32,-90.22,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,13.3457608789135,"KSFY","SAVANNA TRI-TOWNSHI",42.05,-90.11,"IL",31.3959421400297,6
"216","USC00118293",2011-08-01,331824,"0500",2011-08-01,"0300","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.49,-84.25,30.49,-84.25,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,13.3457608789135,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",16.8106808410678,0
"217","USC00118293",2011-09-01,346977,"2215",2011-09-01,"0115","FLORIDA",12,"Heavy Rain",57,"HILLSBOROUGH","TBW","",NA,"",27.67,-82.38,27.67,-82.38,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,13.3457608789135,"KMCF","MAC DILL AFB",27.85,-82.5,"FL",23.264451426462,0
"218","USC00118293",2011-12-11,351410,"0100",2011-12-12,"1450","FLORIDA",12,"Heavy Rain",129,"WAKULLA","TAE","",NA,"",30.2003,-84.3443,30.2003,-84.3443,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,5.75844954792445,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",20.1560689434986,0
"219","USC00118293",2011-12-11,351410,"0100",2011-12-12,"1450","FLORIDA",12,"Heavy Rain",129,"WAKULLA","TAE","",NA,"",30.2003,-84.3443,30.2003,-84.3443,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,5.75844954792445,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",20.1560689434986,0
"220","USC00118293",2011-12-11,351410,"0100",2011-12-12,"1450","FLORIDA",12,"Heavy Rain",129,"WAKULLA","TAE","",NA,"",30.2003,-84.3443,30.2003,-84.3443,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,5.75844954792445,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",20.1560689434986,0
"221","USC00118293",2011-12-11,351392,"0100",2011-12-12,"1045","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.31,-84.42,30.31,-84.42,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,13.3457608789135,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",9.15389981493798,0
"222","USC00118293",2011-12-11,351392,"0100",2011-12-12,"1045","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.31,-84.42,30.31,-84.42,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,13.3457608789135,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",9.15389981493798,0
"223","USC00118293",2011-12-11,351392,"0100",2011-12-12,"1045","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.31,-84.42,30.31,-84.42,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,13.3457608789135,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",9.15389981493798,0
"224","USC00118293",2011-12-11,351390,"0100",2011-12-12,"1030","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.51,-84.33,30.51,-84.33,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,5.75844954792445,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",14.9720325376425,0
"225","USC00118293",2011-12-11,351390,"0100",2011-12-12,"1030","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.51,-84.33,30.51,-84.33,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,5.75844954792445,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",14.9720325376425,0
"226","USC00118293",2011-12-11,351390,"0100",2011-12-12,"1030","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.51,-84.33,30.51,-84.33,0,3,"USD","STOCKTON 3 NNE",42.3997,-89.9903,5.75844954792445,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",14.9720325376425,0
"227","USC00130364",2011-12-03,356082,"0200",2011-12-06,"0800","MISSOURI",29,"Heavy Rain",31,"CAPE GIRARDEAU","PAH","",NA,"",37.23,-89.57,37.23,-89.57,0,3,"USD","ATLANTIC 1 NE",41.4175,-95.0042,0.904522982395679,"KCGI","CAPE GIRARDEAU",37.23,-89.58,"MO",0.886340525649888,1
"228","USC00130608",2011-07-24,323085,"1915",2011-07-24,"1915","MISSISSIPPI",28,"Heavy Rain",31,"COVINGTON","JAN","",NA,"",31.56,-89.5,31.56,-89.5,0,3,"USD","BELLEVUE L&D 12",42.2611,-90.423,3.60056480712301,"KPIB","LAUREL-HATIESBURG",31.47,-89.33,"MS",18.9907942233934,3
"229","USC00131635",2011-06-18,318199,"1200",2011-06-19,"1200","WISCONSIN",55,"Heavy Rain",63,"LA CROSSE","ARX","",NA,"",43.88,-91.26,43.88,-91.26,0,3,"USD","CLINTON #1",41.7947,-90.2639,0.614544284992383,"KLSE","LA CROSSE",43.87,-91.25,"WI",1.37227176115076,0
"230","USC00131635",2011-10-07,344960,"1200",2011-10-08,"1200","NEBRASKA",31,"Heavy Rain",83,"HARLAN","GID","",NA,"",40.13,-99.45,40.13,-99.45,0,3,"USD","CLINTON #1",41.7947,-90.2639,6.21352517861224,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",37.0508921354106,0
"231","USC00132603",2011-12-11,351393,"0100",2011-12-12,"1050","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.39,-84.35,30.39,-84.35,0,3,"USD","ELKADER 6 SSW",42.7753,-91.4536,6.81265369956945,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",2.21987736350046,0
"232","USC00132689",2011-04-06,288715,"2334",2011-04-06,"0228","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4252,-158.0878,21.3586,-157.7293,0,3,"USD","EMMETSBURG",43.1025,-94.6833,0.875935704135578,"PHHI","WHEELER AFB",21.48,-158.03,"HI",8.54844596395356,0
"233","USC00132864",2011-12-11,351402,"0100",2011-12-12,"1204","FLORIDA",12,"Heavy Rain",77,"LIBERTY","TAE","",NA,"",30.02,-84.986,30.02,-84.986,0,3,"USD","FAYETTE",42.8503,-91.8158,2.59899352512235,"KAAF","APALACHICOLA",29.73,-85.02,"FL",32.4490449205601,0
"234","USC00133675",2011-07-18,331350,"0000",2011-07-18,"0100","COLORADO",8,"Heavy Rain",97,"PITKIN","GJT","",NA,"",39.372,-106.98,39.3749,-106.98,0,3,"USD","HASTINGS 4NE",41.0772,-95.48,11.8717000552679,"KASE","ASPEN",39.22,-106.87,"CO",19.3934532239014,0
"235","USC00134502",2011-04-04,293884,"1740",2011-04-04,"1840","OHIO",39,"Heavy Rain",21,"CHAMPAIGN","ILN","",NA,"",40.12,-83.95,40.12,-83.95,1,3,"USD","KNOXVILLE",41.3247,-93.1008,0.968229852951927,"KDAY","DAYTON",39.9,-84.2,"OH",32.4674508373687,3
"236","USC00136527",2011-04-04,293882,"1742",2011-04-04,"1842","OHIO",39,"Heavy Rain",37,"DARKE","ILN","",NA,"",40.1,-84.63,40.1,-84.63,1,3,"USD","PELLA 1S",41.3761,-92.9203,0.434382012459033,"KDAY","DAYTON",39.9,-84.2,"OH",42.8982076804287,2
"237","USC00136940",2011-07-18,331354,"2354",2011-07-18,"0054","COLORADO",8,"Heavy Rain",37,"EAGLE","GJT","",NA,"",39.37,-107.103,39.37,-107.1049,0,3,"USD","RED OAK",41.0036,-95.2419,1.97063962875385,"KASE","ASPEN",39.22,-106.87,"CO",26.1101473109293,0
