"year","period","periodName","value","seriesID"
"2011","M04","April","11.6","LAUCN212030000000003"
"2011","M03","March","11.3","LAUCN212030000000003"
"2011","M02","February","11.9","LAUCN212030000000003"
"2011","M01","January","12.0","LAUCN212030000000003"
"2010","M12","December","9.8","LAUCN212030000000003"
"2010","M11","November","9.7","LAUCN212030000000003"
"2010","M10","October","9.4","LAUCN212030000000003"
"2010","M09","September","9.8","LAUCN212030000000003"
"2010","M08","August","10.4","LAUCN212030000000003"
"2010","M07","July","11.4","LAUCN212030000000003"
"2010","M06","June","11.0","LAUCN212030000000003"
"2010","M05","May","11.3","LAUCN212030000000003"
"2010","M04","April","11.0","LAUCN212030000000003"
"2010","M03","March","12.9","LAUCN212030000000003"
"2010","M02","February","14.0","LAUCN212030000000003"
"2010","M01","January","13.8","LAUCN212030000000003"
"2016","M12","December","3.6","LAUCN212190000000003"
"2016","M11","November","3.5","LAUCN212190000000003"
"2016","M10","October","3.6","LAUCN212190000000003"
"2016","M09","September","3.8","LAUCN212190000000003"
"2016","M08","August","3.9","LAUCN212190000000003"
"2016","M07","July","4.2","LAUCN212190000000003"
"2016","M06","June","4.5","LAUCN212190000000003"
"2016","M05","May","4.2","LAUCN212190000000003"
"2016","M04","April","4.0","LAUCN212190000000003"
"2016","M03","March","4.8","LAUCN212190000000003"
"2016","M02","February","5.3","LAUCN212190000000003"
"2016","M01","January","5.3","LAUCN212190000000003"
"2015","M12","December","4.8","LAUCN212190000000003"
"2015","M11","November","4.6","LAUCN212190000000003"
"2015","M10","October","4.4","LAUCN212190000000003"
"2015","M09","September","4.3","LAUCN212190000000003"
"2015","M08","August","4.3","LAUCN212190000000003"
"2015","M07","July","5.3","LAUCN212190000000003"
"2015","M06","June","4.9","LAUCN212190000000003"
"2015","M05","May","4.7","LAUCN212190000000003"
"2015","M04","April","3.9","LAUCN212190000000003"
"2015","M03","March","4.7","LAUCN212190000000003"
"2015","M02","February","4.9","LAUCN212190000000003"
"2015","M01","January","5.0","LAUCN212190000000003"
"2014","M12","December","4.3","LAUCN212190000000003"
"2014","M11","November","4.3","LAUCN212190000000003"
"2014","M10","October","4.3","LAUCN212190000000003"
"2014","M09","September","4.5","LAUCN212190000000003"
"2014","M08","August","4.8","LAUCN212190000000003"
"2014","M07","July","5.6","LAUCN212190000000003"
"2014","M06","June","5.6","LAUCN212190000000003"
"2014","M05","May","5.6","LAUCN212190000000003"
"2014","M04","April","5.3","LAUCN212190000000003"
"2014","M03","March","6.5","LAUCN212190000000003"
"2014","M02","February","7.1","LAUCN212190000000003"
"2014","M01","January","6.9","LAUCN212190000000003"
"2013","M12","December","6.1","LAUCN212190000000003"
"2013","M11","November","6.5","LAUCN212190000000003"
"2013","M10","October","6.9","LAUCN212190000000003"
"2013","M09","September","7.0","LAUCN212190000000003"
"2013","M08","August","7.3","LAUCN212190000000003"
"2013","M07","July","7.9","LAUCN212190000000003"
"2013","M06","June","7.9","LAUCN212190000000003"
"2013","M05","May","7.6","LAUCN212190000000003"
"2013","M04","April","7.2","LAUCN212190000000003"
"2013","M03","March","7.7","LAUCN212190000000003"
"2013","M02","February","8.4","LAUCN212190000000003"
"2013","M01","January","8.8","LAUCN212190000000003"
"2012","M12","December","7.7","LAUCN212190000000003"
"2012","M11","November","7.0","LAUCN212190000000003"
"2012","M10","October","7.2","LAUCN212190000000003"
"2012","M09","September","7.8","LAUCN212190000000003"
"2012","M08","August","7.8","LAUCN212190000000003"
"2012","M07","July","8.1","LAUCN212190000000003"
"2012","M06","June","7.6","LAUCN212190000000003"
"2012","M05","May","6.9","LAUCN212190000000003"
"2012","M04","April","6.7","LAUCN212190000000003"
"2012","M03","March","7.6","LAUCN212190000000003"
"2012","M02","February","8.2","LAUCN212190000000003"
"2012","M01","January","8.7","LAUCN212190000000003"
"2011","M12","December","7.8","LAUCN212190000000003"
"2011","M11","November","7.3","LAUCN212190000000003"
"2011","M10","October","7.6","LAUCN212190000000003"
"2011","M09","September","8.1","LAUCN212190000000003"
"2011","M08","August","8.2","LAUCN212190000000003"
"2011","M07","July","9.4","LAUCN212190000000003"
"2011","M06","June","9.1","LAUCN212190000000003"
"2011","M05","May","9.2","LAUCN212190000000003"
"2011","M04","April","8.6","LAUCN212190000000003"
"2011","M03","March","9.0","LAUCN212190000000003"
"2011","M02","February","10.3","LAUCN212190000000003"
"2011","M01","January","10.2","LAUCN212190000000003"
"2010","M12","December","9.2","LAUCN212190000000003"
"2010","M11","November","9.4","LAUCN212190000000003"
"2010","M10","October","9.0","LAUCN212190000000003"
"2010","M09","September","9.2","LAUCN212190000000003"
"2010","M08","August","9.4","LAUCN212190000000003"
"2010","M07","July","9.7","LAUCN212190000000003"
"2010","M06","June","9.7","LAUCN212190000000003"
"2010","M05","May","10.0","LAUCN212190000000003"
"2010","M04","April","10.0","LAUCN212190000000003"
"2010","M03","March","11.0","LAUCN212190000000003"
"2010","M02","February","11.9","LAUCN212190000000003"
"2010","M01","January","12.2","LAUCN212190000000003"
"2016","M12","December","7.1","LAUCN212310000000003"
"2016","M11","November","6.4","LAUCN212310000000003"
"2016","M10","October","7.1","LAUCN212310000000003"
"2016","M09","September","6.9","LAUCN212310000000003"
"2016","M08","August","6.7","LAUCN212310000000003"
"2016","M07","July","7.4","LAUCN212310000000003"
"2016","M06","June","7.5","LAUCN212310000000003"
"2016","M05","May","6.8","LAUCN212310000000003"
"2016","M04","April","6.5","LAUCN212310000000003"
"2016","M03","March","8.2","LAUCN212310000000003"
"2016","M02","February","8.5","LAUCN212310000000003"
"2016","M01","January","8.2","LAUCN212310000000003"
"2015","M12","December","8.9","LAUCN212310000000003"
"2015","M11","November","8.1","LAUCN212310000000003"
"2015","M10","October","6.6","LAUCN212310000000003"
"2015","M09","September","6.4","LAUCN212310000000003"
"2015","M08","August","6.8","LAUCN212310000000003"
"2015","M07","July","9.7","LAUCN212310000000003"
"2015","M06","June","8.7","LAUCN212310000000003"
"2015","M05","May","7.4","LAUCN212310000000003"
"2015","M04","April","6.8","LAUCN212310000000003"
"2015","M03","March","7.9","LAUCN212310000000003"
"2015","M02","February","8.5","LAUCN212310000000003"
"2015","M01","January","8.7","LAUCN212310000000003"
"2014","M12","December","7.4","LAUCN212310000000003"
"2014","M11","November","7.2","LAUCN212310000000003"
"2014","M10","October","7.3","LAUCN212310000000003"
"2014","M09","September","7.6","LAUCN212310000000003"
"2014","M08","August","8.7","LAUCN212310000000003"
"2014","M07","July","9.7","LAUCN212310000000003"
"2014","M06","June","10.0","LAUCN212310000000003"
"2014","M05","May","10.6","LAUCN212310000000003"
"2014","M04","April","10.7","LAUCN212310000000003"
"2014","M03","March","11.3","LAUCN212310000000003"
"2014","M02","February","13.9","LAUCN212310000000003"
"2014","M01","January","11.4","LAUCN212310000000003"
"2013","M12","December","10.9","LAUCN212310000000003"
"2013","M11","November","10.9","LAUCN212310000000003"
"2013","M10","October","11.3","LAUCN212310000000003"
"2013","M09","September","11.8","LAUCN212310000000003"
"2013","M08","August","12.0","LAUCN212310000000003"
"2013","M07","July","12.4","LAUCN212310000000003"
"2013","M06","June","12.2","LAUCN212310000000003"
"2013","M05","May","11.8","LAUCN212310000000003"
"2013","M04","April","11.3","LAUCN212310000000003"
"2013","M03","March","12.2","LAUCN212310000000003"
"2013","M02","February","13.2","LAUCN212310000000003"
"2013","M01","January","13.8","LAUCN212310000000003"
"2012","M12","December","12.8","LAUCN212310000000003"
"2012","M11","November","11.8","LAUCN212310000000003"
"2012","M10","October","11.8","LAUCN212310000000003"
"2012","M09","September","12.6","LAUCN212310000000003"
"2012","M08","August","13.0","LAUCN212310000000003"
"2012","M07","July","13.5","LAUCN212310000000003"
"2012","M06","June","12.7","LAUCN212310000000003"
"2012","M05","May","12.7","LAUCN212310000000003"
"2012","M04","April","12.3","LAUCN212310000000003"
"2012","M03","March","13.8","LAUCN212310000000003"
"2012","M02","February","14.4","LAUCN212310000000003"
"2012","M01","January","14.3","LAUCN212310000000003"
"2011","M12","December","14.1","LAUCN212310000000003"
"2011","M11","November","14.0","LAUCN212310000000003"
"2011","M10","October","13.1","LAUCN212310000000003"
"2011","M09","September","13.2","LAUCN212310000000003"
"2011","M08","August","13.2","LAUCN212310000000003"
"2011","M07","July","14.1","LAUCN212310000000003"
"2011","M06","June","14.1","LAUCN212310000000003"
"2011","M05","May","13.9","LAUCN212310000000003"
"2011","M04","April","13.6","LAUCN212310000000003"
"2011","M03","March","14.9","LAUCN212310000000003"
"2011","M02","February","16.1","LAUCN212310000000003"
"2011","M01","January","16.7","LAUCN212310000000003"
"2010","M12","December","15.0","LAUCN212310000000003"
"2010","M11","November","15.2","LAUCN212310000000003"
"2010","M10","October","14.2","LAUCN212310000000003"
"2010","M09","September","14.2","LAUCN212310000000003"
"2010","M08","August","14.1","LAUCN212310000000003"
"2010","M07","July","12.8","LAUCN212310000000003"
"2010","M06","June","11.8","LAUCN212310000000003"
"2010","M05","May","13.2","LAUCN212310000000003"
"2010","M04","April","11.8","LAUCN212310000000003"
"2010","M03","March","13.1","LAUCN212310000000003"
"2010","M02","February","16.8","LAUCN212310000000003"
"2010","M01","January","16.9","LAUCN212310000000003"
"2016","M12","December","6.1","LAUCN240190000000003"
"2016","M11","November","5.7","LAUCN240190000000003"
"2016","M10","October","5.5","LAUCN240190000000003"
"2016","M09","September","5.5","LAUCN240190000000003"
"2016","M08","August","5.9","LAUCN240190000000003"
"2016","M07","July","5.6","LAUCN240190000000003"
"2016","M06","June","5.5","LAUCN240190000000003"
"2016","M05","May","5.5","LAUCN240190000000003"
"2016","M04","April","5.9","LAUCN240190000000003"
"2016","M03","March","6.8","LAUCN240190000000003"
"2016","M02","February","7.1","LAUCN240190000000003"
"2016","M01","January","7.2","LAUCN240190000000003"
"2015","M12","December","6.7","LAUCN240190000000003"
"2015","M11","November","6.6","LAUCN240190000000003"
"2015","M10","October","6.2","LAUCN240190000000003"
"2015","M09","September","6.0","LAUCN240190000000003"
"2015","M08","August","6.4","LAUCN240190000000003"
"2015","M07","July","6.6","LAUCN240190000000003"
"2015","M06","June","6.7","LAUCN240190000000003"
"2015","M05","May","7.1","LAUCN240190000000003"
"2015","M04","April","7.3","LAUCN240190000000003"
"2015","M03","March","8.3","LAUCN240190000000003"
"2015","M02","February","9.0","LAUCN240190000000003"
"2015","M01","January","9.5","LAUCN240190000000003"
"2014","M12","December","8.4","LAUCN240190000000003"
"2014","M11","November","8.2","LAUCN240190000000003"
"2014","M10","October","7.5","LAUCN240190000000003"
"2014","M09","September","7.4","LAUCN240190000000003"
"2014","M08","August","7.9","LAUCN240190000000003"
"2014","M07","July","8.1","LAUCN240190000000003"
"2014","M06","June","8.2","LAUCN240190000000003"
"2014","M05","May","8.3","LAUCN240190000000003"
"2014","M04","April","8.3","LAUCN240190000000003"
"2014","M03","March","9.0","LAUCN240190000000003"
"2014","M02","February","9.5","LAUCN240190000000003"
"2014","M01","January","9.9","LAUCN240190000000003"
"2013","M12","December","9.1","LAUCN240190000000003"
"2013","M11","November","8.9","LAUCN240190000000003"
"2013","M10","October","8.9","LAUCN240190000000003"
"2013","M09","September","8.7","LAUCN240190000000003"
"2013","M08","August","9.0","LAUCN240190000000003"
"2013","M07","July","9.3","LAUCN240190000000003"
"2013","M06","June","9.7","LAUCN240190000000003"
"2013","M05","May","9.6","LAUCN240190000000003"
"2013","M04","April","10.1","LAUCN240190000000003"
"2013","M03","March","10.7","LAUCN240190000000003"
"2013","M02","February","11.6","LAUCN240190000000003"
"2013","M01","January","12.2","LAUCN240190000000003"
"2012","M12","December","11.1","LAUCN240190000000003"
"2012","M11","November","10.3","LAUCN240190000000003"
"2012","M10","October","10.3","LAUCN240190000000003"
"2012","M09","September","10.0","LAUCN240190000000003"
"2012","M08","August","10.3","LAUCN240190000000003"
"2012","M07","July","10.5","LAUCN240190000000003"
"2012","M06","June","10.3","LAUCN240190000000003"
"2012","M05","May","10.6","LAUCN240190000000003"
"2012","M04","April","10.7","LAUCN240190000000003"
"2012","M03","March","11.3","LAUCN240190000000003"
"2012","M02","February","12.3","LAUCN240190000000003"
"2012","M01","January","12.6","LAUCN240190000000003"
"2011","M12","December","11.3","LAUCN240190000000003"
"2011","M11","November","10.5","LAUCN240190000000003"
"2011","M10","October","10.5","LAUCN240190000000003"
"2011","M09","September","10.5","LAUCN240190000000003"
"2011","M08","August","10.6","LAUCN240190000000003"
"2011","M07","July","10.6","LAUCN240190000000003"
"2011","M06","June","10.7","LAUCN240190000000003"
"2011","M05","May","10.8","LAUCN240190000000003"
"2011","M04","April","11.0","LAUCN240190000000003"
"2011","M03","March","11.9","LAUCN240190000000003"
"2011","M02","February","12.6","LAUCN240190000000003"
"2011","M01","January","12.5","LAUCN240190000000003"
"2010","M12","December","11.4","LAUCN240190000000003"
"2010","M11","November","10.7","LAUCN240190000000003"
"2010","M10","October","10.2","LAUCN240190000000003"
"2010","M09","September","10.3","LAUCN240190000000003"
"2010","M08","August","10.5","LAUCN240190000000003"
"2010","M07","July","10.7","LAUCN240190000000003"
"2010","M06","June","11.1","LAUCN240190000000003"
"2010","M05","May","11.1","LAUCN240190000000003"
"2010","M04","April","11.5","LAUCN240190000000003"
"2010","M03","March","13.0","LAUCN240190000000003"
"2010","M02","February","13.5","LAUCN240190000000003"
"2010","M01","January","12.8","LAUCN240190000000003"
"2016","M12","December","4.4","LAUCN270450000000003"
"2016","M11","November","3.3","LAUCN270450000000003"
"2016","M10","October","3.2","LAUCN270450000000003"
"2016","M09","September","3.6","LAUCN270450000000003"
"2016","M08","August","3.7","LAUCN270450000000003"
"2016","M07","July","3.8","LAUCN270450000000003"
"2016","M06","June","3.7","LAUCN270450000000003"
"2016","M05","May","3.1","LAUCN270450000000003"
"2016","M04","April","3.7","LAUCN270450000000003"
"2016","M03","March","5.3","LAUCN270450000000003"
"2016","M02","February","5.5","LAUCN270450000000003"
"2016","M01","January","5.5","LAUCN270450000000003"
"2015","M12","December","4.0","LAUCN270450000000003"
"2015","M11","November","3.0","LAUCN270450000000003"
"2015","M10","October","2.9","LAUCN270450000000003"
"2015","M09","September","3.0","LAUCN270450000000003"
"2015","M08","August","3.3","LAUCN270450000000003"
"2015","M07","July","3.7","LAUCN270450000000003"
"2015","M06","June","3.8","LAUCN270450000000003"
"2015","M05","May","3.6","LAUCN270450000000003"
"2015","M04","April","4.1","LAUCN270450000000003"
"2015","M03","March","5.9","LAUCN270450000000003"
"2015","M02","February","5.9","LAUCN270450000000003"
"2015","M01","January","6.0","LAUCN270450000000003"
"2014","M12","December","4.3","LAUCN270450000000003"
"2014","M11","November","3.7","LAUCN270450000000003"
"2014","M10","October","3.0","LAUCN270450000000003"
"2014","M09","September","3.3","LAUCN270450000000003"
"2014","M08","August","3.6","LAUCN270450000000003"
"2014","M07","July","3.8","LAUCN270450000000003"
"2014","M06","June","4.0","LAUCN270450000000003"
"2014","M05","May","3.8","LAUCN270450000000003"
"2014","M04","April","4.8","LAUCN270450000000003"
"2014","M03","March","6.2","LAUCN270450000000003"
"2014","M02","February","6.3","LAUCN270450000000003"
"2014","M01","January","6.3","LAUCN270450000000003"
"2013","M12","December","4.6","LAUCN270450000000003"
"2013","M11","November","3.7","LAUCN270450000000003"
"2013","M10","October","3.7","LAUCN270450000000003"
"2013","M09","September","4.1","LAUCN270450000000003"
"2013","M08","August","4.2","LAUCN270450000000003"
"2013","M07","July","4.6","LAUCN270450000000003"
"2013","M06","June","5.0","LAUCN270450000000003"
"2013","M05","May","4.7","LAUCN270450000000003"
"2013","M04","April","5.6","LAUCN270450000000003"
"2013","M03","March","6.7","LAUCN270450000000003"
"2013","M02","February","6.6","LAUCN270450000000003"
"2013","M01","January","6.7","LAUCN270450000000003"
"2012","M12","December","5.1","LAUCN270450000000003"
"2012","M11","November","4.4","LAUCN270450000000003"
"2012","M10","October","4.6","LAUCN270450000000003"
"2012","M09","September","4.7","LAUCN270450000000003"
"2012","M08","August","5.1","LAUCN270450000000003"
"2012","M07","July","5.4","LAUCN270450000000003"
"2012","M06","June","5.4","LAUCN270450000000003"
"2012","M05","May","5.0","LAUCN270450000000003"
"2012","M04","April","5.3","LAUCN270450000000003"
"2012","M03","March","7.0","LAUCN270450000000003"
"2012","M02","February","7.3","LAUCN270450000000003"
"2012","M01","January","7.1","LAUCN270450000000003"
"2011","M12","December","5.9","LAUCN270450000000003"
"2011","M11","November","5.0","LAUCN270450000000003"
"2011","M10","October","5.2","LAUCN270450000000003"
"2011","M09","September","5.6","LAUCN270450000000003"
"2011","M08","August","5.9","LAUCN270450000000003"
"2011","M07","July","6.7","LAUCN270450000000003"
"2011","M06","June","6.7","LAUCN270450000000003"
"2011","M05","May","6.3","LAUCN270450000000003"
"2011","M04","April","7.0","LAUCN270450000000003"
"2011","M03","March","8.4","LAUCN270450000000003"
"2011","M02","February","8.4","LAUCN270450000000003"
"2011","M01","January","8.4","LAUCN270450000000003"
"2010","M12","December","7.1","LAUCN270450000000003"
"2010","M11","November","6.4","LAUCN270450000000003"
"2010","M10","October","6.2","LAUCN270450000000003"
"2010","M09","September","6.6","LAUCN270450000000003"
"2010","M08","August","6.7","LAUCN270450000000003"
"2010","M07","July","6.8","LAUCN270450000000003"
"2010","M06","June","7.0","LAUCN270450000000003"
"2010","M05","May","6.8","LAUCN270450000000003"
"2010","M04","April","7.6","LAUCN270450000000003"
"2010","M03","March","9.5","LAUCN270450000000003"
"2010","M02","February","9.4","LAUCN270450000000003"
"2010","M01","January","9.8","LAUCN270450000000003"
"2016","M12","December","3.1","LAUCN270990000000003"
"2016","M11","November","2.6","LAUCN270990000000003"
"2016","M10","October","2.8","LAUCN270990000000003"
"2016","M09","September","3.1","LAUCN270990000000003"
"2016","M08","August","3.0","LAUCN270990000000003"
"2016","M07","July","3.0","LAUCN270990000000003"
"2016","M06","June","3.2","LAUCN270990000000003"
"2016","M05","May","2.7","LAUCN270990000000003"
"2016","M04","April","3.1","LAUCN270990000000003"
"2016","M03","March","3.8","LAUCN270990000000003"
"2016","M02","February","3.8","LAUCN270990000000003"
"2016","M01","January","3.7","LAUCN270990000000003"
"2015","M12","December","2.8","LAUCN270990000000003"
"2015","M11","November","2.5","LAUCN270990000000003"
"2015","M10","October","2.6","LAUCN270990000000003"
"2015","M09","September","2.6","LAUCN270990000000003"
"2015","M08","August","2.8","LAUCN270990000000003"
"2015","M07","July","3.2","LAUCN270990000000003"
"2015","M06","June","3.3","LAUCN270990000000003"
"2015","M05","May","3.1","LAUCN270990000000003"
"2015","M04","April","3.3","LAUCN270990000000003"
"2015","M03","March","4.1","LAUCN270990000000003"
"2015","M02","February","4.2","LAUCN270990000000003"
"2015","M01","January","4.2","LAUCN270990000000003"
"2014","M12","December","3.3","LAUCN270990000000003"
"2014","M11","November","2.9","LAUCN270990000000003"
"2014","M10","October","2.9","LAUCN270990000000003"
"2014","M09","September","3.2","LAUCN270990000000003"
"2014","M08","August","3.5","LAUCN270990000000003"
"2014","M07","July","3.9","LAUCN270990000000003"
"2014","M06","June","3.9","LAUCN270990000000003"
"2014","M05","May","3.7","LAUCN270990000000003"
"2014","M04","April","4.0","LAUCN270990000000003"
"2014","M03","March","4.8","LAUCN270990000000003"
"2014","M02","February","4.9","LAUCN270990000000003"
"2014","M01","January","4.9","LAUCN270990000000003"
"2013","M12","December","3.9","LAUCN270990000000003"
"2013","M11","November","3.5","LAUCN270990000000003"
"2013","M10","October","3.7","LAUCN270990000000003"
"2013","M09","September","4.1","LAUCN270990000000003"
"2013","M08","August","4.3","LAUCN270990000000003"
"2013","M07","July","4.6","LAUCN270990000000003"
"2013","M06","June","4.8","LAUCN270990000000003"
"2013","M05","May","4.3","LAUCN270990000000003"
"2013","M04","April","4.8","LAUCN270990000000003"
"2013","M03","March","5.0","LAUCN270990000000003"
"2013","M02","February","5.2","LAUCN270990000000003"
"2013","M01","January","5.6","LAUCN270990000000003"
"2012","M12","December","4.5","LAUCN270990000000003"
"2012","M11","November","4.3","LAUCN270990000000003"
"2012","M10","October","4.5","LAUCN270990000000003"
"2012","M09","September","4.5","LAUCN270990000000003"
"2012","M08","August","4.9","LAUCN270990000000003"
"2012","M07","July","5.0","LAUCN270990000000003"
"2012","M06","June","5.1","LAUCN270990000000003"
"2012","M05","May","4.7","LAUCN270990000000003"
"2012","M04","April","4.8","LAUCN270990000000003"
"2012","M03","March","5.8","LAUCN270990000000003"
"2012","M02","February","6.0","LAUCN270990000000003"
"2012","M01","January","5.8","LAUCN270990000000003"
"2011","M12","December","4.9","LAUCN270990000000003"
"2011","M11","November","4.6","LAUCN270990000000003"
"2011","M10","October","4.9","LAUCN270990000000003"
"2011","M09","September","5.2","LAUCN270990000000003"
"2011","M08","August","5.5","LAUCN270990000000003"
"2011","M07","July","5.9","LAUCN270990000000003"
"2011","M06","June","6.2","LAUCN270990000000003"
"2011","M05","May","5.5","LAUCN270990000000003"
"2011","M04","April","5.8","LAUCN270990000000003"
"2011","M03","March","6.4","LAUCN270990000000003"
"2011","M02","February","6.4","LAUCN270990000000003"
"2011","M01","January","6.5","LAUCN270990000000003"
"2010","M12","December","5.7","LAUCN270990000000003"
"2010","M11","November","5.5","LAUCN270990000000003"
"2010","M10","October","5.6","LAUCN270990000000003"
"2010","M09","September","5.8","LAUCN270990000000003"
"2010","M08","August","5.9","LAUCN270990000000003"
"2010","M07","July","6.0","LAUCN270990000000003"
"2010","M06","June","6.2","LAUCN270990000000003"
"2010","M05","May","5.7","LAUCN270990000000003"
"2010","M04","April","6.0","LAUCN270990000000003"
"2010","M03","March","7.1","LAUCN270990000000003"
"2010","M02","February","6.9","LAUCN270990000000003"
"2010","M01","January","6.8","LAUCN270990000000003"
"2016","M12","December","4.8","LAUCN290230000000003"
"2016","M11","November","4.6","LAUCN290230000000003"
"2016","M10","October","4.9","LAUCN290230000000003"
"2016","M09","September","5.6","LAUCN290230000000003"
"2016","M08","August","6.7","LAUCN290230000000003"
"2016","M07","July","8.5","LAUCN290230000000003"
"2016","M06","June","6.1","LAUCN290230000000003"
"2016","M05","May","4.9","LAUCN290230000000003"
"2016","M04","April","5.1","LAUCN290230000000003"
"2016","M03","March","5.8","LAUCN290230000000003"
"2016","M02","February","5.9","LAUCN290230000000003"
"2016","M01","January","5.5","LAUCN290230000000003"
"2015","M12","December","5.3","LAUCN290230000000003"
"2015","M11","November","5.2","LAUCN290230000000003"
"2015","M10","October","5.3","LAUCN290230000000003"
"2015","M09","September","5.4","LAUCN290230000000003"
"2015","M08","August","6.1","LAUCN290230000000003"
"2015","M07","July","7.0","LAUCN290230000000003"
"2015","M06","June","6.2","LAUCN290230000000003"
"2015","M05","May","6.0","LAUCN290230000000003"
"2015","M04","April","6.2","LAUCN290230000000003"
"2015","M03","March","7.1","LAUCN290230000000003"
"2015","M02","February","7.1","LAUCN290230000000003"
"2015","M01","January","7.2","LAUCN290230000000003"
"2014","M12","December","6.8","LAUCN290230000000003"
"2014","M11","November","6.3","LAUCN290230000000003"
"2014","M10","October","6.2","LAUCN290230000000003"
"2014","M09","September","6.2","LAUCN290230000000003"
"2014","M08","August","7.2","LAUCN290230000000003"
"2014","M07","July","7.7","LAUCN290230000000003"
"2014","M06","June","7.1","LAUCN290230000000003"
"2014","M05","May","6.3","LAUCN290230000000003"
"2014","M04","April","6.2","LAUCN290230000000003"
"2014","M03","March","7.9","LAUCN290230000000003"
"2014","M02","February","8.3","LAUCN290230000000003"
"2014","M01","January","7.8","LAUCN290230000000003"
"2013","M12","December","7.0","LAUCN290230000000003"
"2013","M11","November","6.7","LAUCN290230000000003"
"2013","M10","October","6.9","LAUCN290230000000003"
"2013","M09","September","7.3","LAUCN290230000000003"
"2013","M08","August","8.1","LAUCN290230000000003"
"2013","M07","July","8.7","LAUCN290230000000003"
"2013","M06","June","8.4","LAUCN290230000000003"
"2013","M05","May","7.8","LAUCN290230000000003"
"2013","M04","April","7.2","LAUCN290230000000003"
"2013","M03","March","8.1","LAUCN290230000000003"
"2013","M02","February","8.7","LAUCN290230000000003"
"2013","M01","January","8.9","LAUCN290230000000003"
"2012","M12","December","7.7","LAUCN290230000000003"
"2012","M11","November","7.3","LAUCN290230000000003"
"2012","M10","October","7.4","LAUCN290230000000003"
"2012","M09","September","7.3","LAUCN290230000000003"
"2012","M08","August","8.5","LAUCN290230000000003"
"2012","M07","July","9.3","LAUCN290230000000003"
"2012","M06","June","8.4","LAUCN290230000000003"
"2012","M05","May","8.0","LAUCN290230000000003"
"2012","M04","April","7.5","LAUCN290230000000003"
"2012","M03","March","8.8","LAUCN290230000000003"
"2012","M02","February","9.1","LAUCN290230000000003"
"2012","M01","January","9.0","LAUCN290230000000003"
"2011","M12","December","9.0","LAUCN290230000000003"
"2011","M11","November","8.7","LAUCN290230000000003"
"2011","M10","October","8.5","LAUCN290230000000003"
"2011","M09","September","8.8","LAUCN290230000000003"
"2011","M08","August","9.7","LAUCN290230000000003"
"2011","M07","July","9.3","LAUCN290230000000003"
"2011","M06","June","9.1","LAUCN290230000000003"
"2011","M05","May","8.6","LAUCN290230000000003"
"2011","M04","April","8.1","LAUCN290230000000003"
"2011","M03","March","9.1","LAUCN290230000000003"
"2011","M02","February","9.4","LAUCN290230000000003"
"2011","M01","January","9.7","LAUCN290230000000003"
"2010","M12","December","9.3","LAUCN290230000000003"
"2010","M11","November","9.2","LAUCN290230000000003"
"2010","M10","October","8.9","LAUCN290230000000003"
"2010","M09","September","9.2","LAUCN290230000000003"
"2010","M08","August","10.1","LAUCN290230000000003"
"2010","M07","July","10.0","LAUCN290230000000003"
"2010","M06","June","9.5","LAUCN290230000000003"
"2010","M05","May","8.7","LAUCN290230000000003"
"2010","M04","April","9.0","LAUCN290230000000003"
"2010","M03","March","10.1","LAUCN290230000000003"
"2010","M02","February","10.4","LAUCN290230000000003"
"2010","M01","January","10.3","LAUCN290230000000003"
"2016","M12","December","3.9","LAUCN290310000000003"
"2016","M11","November","3.6","LAUCN290310000000003"
"2016","M10","October","4.0","LAUCN290310000000003"
"2016","M09","September","4.6","LAUCN290310000000003"
"2016","M08","August","5.1","LAUCN290310000000003"
"2016","M07","July","5.1","LAUCN290310000000003"
"2016","M06","June","5.0","LAUCN290310000000003"
"2016","M05","May","3.9","LAUCN290310000000003"
"2016","M04","April","4.1","LAUCN290310000000003"
"2016","M03","March","4.5","LAUCN290310000000003"
"2016","M02","February","4.3","LAUCN290310000000003"
"2016","M01","January","3.9","LAUCN290310000000003"
"2015","M12","December","3.4","LAUCN290310000000003"
"2015","M11","November","3.5","LAUCN290310000000003"
"2015","M10","October","3.6","LAUCN290310000000003"
"2015","M09","September","3.8","LAUCN290310000000003"
"2015","M08","August","4.3","LAUCN290310000000003"
"2015","M07","July","4.8","LAUCN290310000000003"
"2015","M06","June","4.8","LAUCN290310000000003"
"2015","M05","May","4.6","LAUCN290310000000003"
"2015","M04","April","4.4","LAUCN290310000000003"
"2015","M03","March","4.9","LAUCN290310000000003"
"2015","M02","February","4.7","LAUCN290310000000003"
"2015","M01","January","4.7","LAUCN290310000000003"
"2014","M12","December","4.1","LAUCN290310000000003"
"2014","M11","November","4.3","LAUCN290310000000003"
"2014","M10","October","4.2","LAUCN290310000000003"
"2014","M09","September","4.8","LAUCN290310000000003"
"2014","M08","August","5.6","LAUCN290310000000003"
"2014","M07","July","6.0","LAUCN290310000000003"
"2014","M06","June","5.9","LAUCN290310000000003"
"2014","M05","May","5.5","LAUCN290310000000003"
"2014","M04","April","5.1","LAUCN290310000000003"
"2014","M03","March","6.4","LAUCN290310000000003"
"2014","M02","February","6.8","LAUCN290310000000003"
"2014","M01","January","6.3","LAUCN290310000000003"
"2013","M12","December","5.7","LAUCN290310000000003"
"2013","M11","November","5.4","LAUCN290310000000003"
"2013","M10","October","5.6","LAUCN290310000000003"
